sentiment,Content
joy,['treason']
sadness,['treason']
surprise,['treason']
trust,['treason']
anger,['treasure']
anticipation,['treasure']
disgust,['treasure']
fear,['treasure']
joy,['treasure']
sadness,['treasure']
surprise,['treasure']
trust,['treasure']
anger,['treasurer']
anticipation,['treasurer']
disgust,['treasurer']
fear,['treasurer']
joy,['treasurer']
sadness,['treasurer']
surprise,['treasurer']
trust,['treasurer']
anger,['treasury']
anticipation,['treasury']
disgust,['treasury']
fear,['treasury']
joy,['treasury']
sadness,['treasury']
surprise,['treasury']
trust,['treasury']
anger,['treat']
anticipation,['treat']
disgust,['treat']
fear,['treat']
joy,['treat']
sadness,['treat']
surprise,['treat']
trust,['treat']
anger,['treatise']
anticipation,['treatise']
disgust,['treatise']
fear,['treatise']
joy,['treatise']
sadness,['treatise']
surprise,['treatise']
trust,['treatise']
anger,['treatment']
anticipation,['treatment']
disgust,['treatment']
fear,['treatment']
joy,['treatment']
sadness,['treatment']
surprise,['treatment']
trust,['treatment']
anger,['treaty']
anticipation,['treaty']
disgust,['treaty']
fear,['treaty']
joy,['treaty']
sadness,['treaty']
surprise,['treaty']
trust,['treaty']
anger,['treble']
anticipation,['treble']
disgust,['treble']
fear,['treble']
joy,['treble']
sadness,['treble']
surprise,['treble']
trust,['treble']
anger,['tree']
anticipation,['tree']
disgust,['tree']
fear,['tree']
joy,['tree']
sadness,['tree']
surprise,['tree']
trust,['tree']
anger,['trek']
anticipation,['trek']
disgust,['trek']
fear,['trek']
joy,['trek']
sadness,['trek']
surprise,['trek']
trust,['trek']
anger,['trellis']
anticipation,['trellis']
disgust,['trellis']
fear,['trellis']
joy,['trellis']
sadness,['trellis']
surprise,['trellis']
trust,['trellis']
anger,['tremble']
anticipation,['tremble']
disgust,['tremble']
fear,['tremble']
joy,['tremble']
sadness,['tremble']
surprise,['tremble']
trust,['tremble']
anger,['trembling']
anticipation,['trembling']
disgust,['trembling']
fear,['trembling']
joy,['trembling']
sadness,['trembling']
surprise,['trembling']
trust,['trembling']
anger,['tremendous']
anticipation,['tremendous']
disgust,['tremendous']
fear,['tremendous']
joy,['tremendous']
sadness,['tremendous']
surprise,['tremendous']
trust,['tremendous']
anger,['tremendously']
anticipation,['tremendously']
disgust,['tremendously']
fear,['tremendously']
joy,['tremendously']
sadness,['tremendously']
surprise,['tremendously']
trust,['tremendously']
anger,['tremor']
anticipation,['tremor']
disgust,['tremor']
fear,['tremor']
joy,['tremor']
sadness,['tremor']
surprise,['tremor']
trust,['tremor']
anger,['trench']
anticipation,['trench']
disgust,['trench']
fear,['trench']
joy,['trench']
sadness,['trench']
surprise,['trench']
trust,['trench']
anger,['trend']
anticipation,['trend']
disgust,['trend']
fear,['trend']
joy,['trend']
sadness,['trend']
surprise,['trend']
trust,['trend']
anger,['trending']
anticipation,['trending']
disgust,['trending']
fear,['trending']
joy,['trending']
sadness,['trending']
surprise,['trending']
trust,['trending']
anger,['trendy']
anticipation,['trendy']
disgust,['trendy']
fear,['trendy']
joy,['trendy']
sadness,['trendy']
surprise,['trendy']
trust,['trendy']
anger,['trepidation']
anticipation,['trepidation']
disgust,['trepidation']
fear,['trepidation']
joy,['trepidation']
sadness,['trepidation']
surprise,['trepidation']
trust,['trepidation']
anger,['trespass']
anticipation,['trespass']
disgust,['trespass']
fear,['trespass']
joy,['trespass']
sadness,['trespass']
surprise,['trespass']
trust,['trespass']
anger,['triad']
anticipation,['triad']
disgust,['triad']
fear,['triad']
joy,['triad']
sadness,['triad']
surprise,['triad']
trust,['triad']
anger,['triangle']
anticipation,['triangle']
disgust,['triangle']
fear,['triangle']
joy,['triangle']
sadness,['triangle']
surprise,['triangle']
trust,['triangle']
anger,['triangular']
anticipation,['triangular']
disgust,['triangular']
fear,['triangular']
joy,['triangular']
sadness,['triangular']
surprise,['triangular']
trust,['triangular']
anger,['tribe']
anticipation,['tribe']
disgust,['tribe']
fear,['tribe']
joy,['tribe']
sadness,['tribe']
surprise,['tribe']
trust,['tribe']
anger,['tribulation']
anticipation,['tribulation']
disgust,['tribulation']
fear,['tribulation']
joy,['tribulation']
sadness,['tribulation']
surprise,['tribulation']
trust,['tribulation']
anger,['tribunal']
anticipation,['tribunal']
disgust,['tribunal']
fear,['tribunal']
joy,['tribunal']
sadness,['tribunal']
surprise,['tribunal']
trust,['tribunal']
anger,['tribune']
anticipation,['tribune']
disgust,['tribune']
fear,['tribune']
joy,['tribune']
sadness,['tribune']
surprise,['tribune']
trust,['tribune']
anger,['tributary']
anticipation,['tributary']
disgust,['tributary']
fear,['tributary']
joy,['tributary']
sadness,['tributary']
surprise,['tributary']
trust,['tributary']
anger,['tribute']
anticipation,['tribute']
disgust,['tribute']
fear,['tribute']
joy,['tribute']
sadness,['tribute']
surprise,['tribute']
trust,['tribute']
anger,['trick']
anticipation,['trick']
disgust,['trick']
fear,['trick']
joy,['trick']
sadness,['trick']
surprise,['trick']
trust,['trick']
anger,['trickery']
anticipation,['trickery']
disgust,['trickery']
fear,['trickery']
joy,['trickery']
sadness,['trickery']
surprise,['trickery']
trust,['trickery']
anger,['trickle']
anticipation,['trickle']
disgust,['trickle']
fear,['trickle']
joy,['trickle']
sadness,['trickle']
surprise,['trickle']
trust,['trickle']
anger,['tricky']
anticipation,['tricky']
disgust,['tricky']
fear,['tricky']
joy,['tricky']
sadness,['tricky']
surprise,['tricky']
trust,['tricky']
anger,['tricycle']
anticipation,['tricycle']
disgust,['tricycle']
fear,['tricycle']
joy,['tricycle']
sadness,['tricycle']
surprise,['tricycle']
trust,['tricycle']
anger,['trident']
anticipation,['trident']
disgust,['trident']
fear,['trident']
joy,['trident']
sadness,['trident']
surprise,['trident']
trust,['trident']
anger,['trifle']
anticipation,['trifle']
disgust,['trifle']
fear,['trifle']
joy,['trifle']
sadness,['trifle']
surprise,['trifle']
trust,['trifle']
anger,['trig']
anticipation,['trig']
disgust,['trig']
fear,['trig']
joy,['trig']
sadness,['trig']
surprise,['trig']
trust,['trig']
anger,['trigger']
anticipation,['trigger']
disgust,['trigger']
fear,['trigger']
joy,['trigger']
sadness,['trigger']
surprise,['trigger']
trust,['trigger']
anger,['trigonometry']
anticipation,['trigonometry']
disgust,['trigonometry']
fear,['trigonometry']
joy,['trigonometry']
sadness,['trigonometry']
surprise,['trigonometry']
trust,['trigonometry']
anger,['trillion']
anticipation,['trillion']
disgust,['trillion']
fear,['trillion']
joy,['trillion']
sadness,['trillion']
surprise,['trillion']
trust,['trillion']
anger,['trim']
anticipation,['trim']
disgust,['trim']
fear,['trim']
joy,['trim']
sadness,['trim']
surprise,['trim']
trust,['trim']
anger,['trimmer']
anticipation,['trimmer']
disgust,['trimmer']
fear,['trimmer']
joy,['trimmer']
sadness,['trimmer']
surprise,['trimmer']
trust,['trimmer']
anger,['trimming']
anticipation,['trimming']
disgust,['trimming']
fear,['trimming']
joy,['trimming']
sadness,['trimming']
surprise,['trimming']
trust,['trimming']
anger,['trine']
anticipation,['trine']
disgust,['trine']
fear,['trine']
joy,['trine']
sadness,['trine']
surprise,['trine']
trust,['trine']
anger,['trinity']
anticipation,['trinity']
disgust,['trinity']
fear,['trinity']
joy,['trinity']
sadness,['trinity']
surprise,['trinity']
trust,['trinity']
anger,['trio']
anticipation,['trio']
disgust,['trio']
fear,['trio']
joy,['trio']
sadness,['trio']
surprise,['trio']
trust,['trio']
anger,['trip']
anticipation,['trip']
disgust,['trip']
fear,['trip']
joy,['trip']
sadness,['trip']
surprise,['trip']
trust,['trip']
anger,['tripartite']
anticipation,['tripartite']
disgust,['tripartite']
fear,['tripartite']
joy,['tripartite']
sadness,['tripartite']
surprise,['tripartite']
trust,['tripartite']
anger,['triple']
anticipation,['triple']
disgust,['triple']
fear,['triple']
joy,['triple']
sadness,['triple']
surprise,['triple']
trust,['triple']
anger,['triplet']
anticipation,['triplet']
disgust,['triplet']
fear,['triplet']
joy,['triplet']
sadness,['triplet']
surprise,['triplet']
trust,['triplet']
anger,['triplicate']
anticipation,['triplicate']
disgust,['triplicate']
fear,['triplicate']
joy,['triplicate']
sadness,['triplicate']
surprise,['triplicate']
trust,['triplicate']
anger,['tripod']
anticipation,['tripod']
disgust,['tripod']
fear,['tripod']
joy,['tripod']
sadness,['tripod']
surprise,['tripod']
trust,['tripod']
anger,['tripping']
anticipation,['tripping']
disgust,['tripping']
fear,['tripping']
joy,['tripping']
sadness,['tripping']
surprise,['tripping']
trust,['tripping']
anger,['trite']
anticipation,['trite']
disgust,['trite']
fear,['trite']
joy,['trite']
sadness,['trite']
surprise,['trite']
trust,['trite']
anger,['tritium']
anticipation,['tritium']
disgust,['tritium']
fear,['tritium']
joy,['tritium']
sadness,['tritium']
surprise,['tritium']
trust,['tritium']
anger,['triumph']
anticipation,['triumph']
disgust,['triumph']
fear,['triumph']
joy,['triumph']
sadness,['triumph']
surprise,['triumph']
trust,['triumph']
anger,['triumphant']
anticipation,['triumphant']
disgust,['triumphant']
fear,['triumphant']
joy,['triumphant']
sadness,['triumphant']
surprise,['triumphant']
trust,['triumphant']
anger,['troll']
anticipation,['troll']
disgust,['troll']
fear,['troll']
joy,['troll']
sadness,['troll']
surprise,['troll']
trust,['troll']
anger,['trolley']
anticipation,['trolley']
disgust,['trolley']
fear,['trolley']
joy,['trolley']
sadness,['trolley']
surprise,['trolley']
trust,['trolley']
anger,['trombone']
anticipation,['trombone']
disgust,['trombone']
fear,['trombone']
joy,['trombone']
sadness,['trombone']
surprise,['trombone']
trust,['trombone']
anger,['troop']
anticipation,['troop']
disgust,['troop']
fear,['troop']
joy,['troop']
sadness,['troop']
surprise,['troop']
trust,['troop']
anger,['trooper']
anticipation,['trooper']
disgust,['trooper']
fear,['trooper']
joy,['trooper']
sadness,['trooper']
surprise,['trooper']
trust,['trooper']
anger,['troops']
anticipation,['troops']
disgust,['troops']
fear,['troops']
joy,['troops']
sadness,['troops']
surprise,['troops']
trust,['troops']
anger,['trophy']
anticipation,['trophy']
disgust,['trophy']
fear,['trophy']
joy,['trophy']
sadness,['trophy']
surprise,['trophy']
trust,['trophy']
anger,['tropical']
anticipation,['tropical']
disgust,['tropical']
fear,['tropical']
joy,['tropical']
sadness,['tropical']
surprise,['tropical']
trust,['tropical']
anger,['trot']
anticipation,['trot']
disgust,['trot']
fear,['trot']
joy,['trot']
sadness,['trot']
surprise,['trot']
trust,['trot']
anger,['troublesome']
anticipation,['troublesome']
disgust,['troublesome']
fear,['troublesome']
joy,['troublesome']
sadness,['troublesome']
surprise,['troublesome']
trust,['troublesome']
anger,['trough']
anticipation,['trough']
disgust,['trough']
fear,['trough']
joy,['trough']
sadness,['trough']
surprise,['trough']
trust,['trough']
anger,['troupe']
anticipation,['troupe']
disgust,['troupe']
fear,['troupe']
joy,['troupe']
sadness,['troupe']
surprise,['troupe']
trust,['troupe']
anger,['trousers']
anticipation,['trousers']
disgust,['trousers']
fear,['trousers']
joy,['trousers']
sadness,['trousers']
surprise,['trousers']
trust,['trousers']
anger,['trout']
anticipation,['trout']
disgust,['trout']
fear,['trout']
joy,['trout']
sadness,['trout']
surprise,['trout']
trust,['trout']
anger,['trowel']
anticipation,['trowel']
disgust,['trowel']
fear,['trowel']
joy,['trowel']
sadness,['trowel']
surprise,['trowel']
trust,['trowel']
anger,['truce']
anticipation,['truce']
disgust,['truce']
fear,['truce']
joy,['truce']
sadness,['truce']
surprise,['truce']
trust,['truce']
anger,['truck']
anticipation,['truck']
disgust,['truck']
fear,['truck']
joy,['truck']
sadness,['truck']
surprise,['truck']
trust,['truck']
anger,['true']
anticipation,['true']
disgust,['true']
fear,['true']
joy,['true']
sadness,['true']
surprise,['true']
trust,['true']
anger,['truism']
anticipation,['truism']
disgust,['truism']
fear,['truism']
joy,['truism']
sadness,['truism']
surprise,['truism']
trust,['truism']
anger,['trump']
anticipation,['trump']
disgust,['trump']
fear,['trump']
joy,['trump']
sadness,['trump']
surprise,['trump']
trust,['trump']
anger,['trumpet']
anticipation,['trumpet']
disgust,['trumpet']
fear,['trumpet']
joy,['trumpet']
sadness,['trumpet']
surprise,['trumpet']
trust,['trumpet']
anger,['trumpeter']
anticipation,['trumpeter']
disgust,['trumpeter']
fear,['trumpeter']
joy,['trumpeter']
sadness,['trumpeter']
surprise,['trumpeter']
trust,['trumpeter']
anger,['truncate']
anticipation,['truncate']
disgust,['truncate']
fear,['truncate']
joy,['truncate']
sadness,['truncate']
surprise,['truncate']
trust,['truncate']
anger,['truncated']
anticipation,['truncated']
disgust,['truncated']
fear,['truncated']
joy,['truncated']
sadness,['truncated']
surprise,['truncated']
trust,['truncated']
anger,['trundle']
anticipation,['trundle']
disgust,['trundle']
fear,['trundle']
joy,['trundle']
sadness,['trundle']
surprise,['trundle']
trust,['trundle']
anger,['trunk']
anticipation,['trunk']
disgust,['trunk']
fear,['trunk']
joy,['trunk']
sadness,['trunk']
surprise,['trunk']
trust,['trunk']
anger,['truss']
anticipation,['truss']
disgust,['truss']
fear,['truss']
joy,['truss']
sadness,['truss']
surprise,['truss']
trust,['truss']
anger,['trust']
anticipation,['trust']
disgust,['trust']
fear,['trust']
joy,['trust']
sadness,['trust']
surprise,['trust']
trust,['trust']
anger,['trustee']
anticipation,['trustee']
disgust,['trustee']
fear,['trustee']
joy,['trustee']
sadness,['trustee']
surprise,['trustee']
trust,['trustee']
anger,['trusty']
anticipation,['trusty']
disgust,['trusty']
fear,['trusty']
joy,['trusty']
sadness,['trusty']
surprise,['trusty']
trust,['trusty']
anger,['truth']
anticipation,['truth']
disgust,['truth']
fear,['truth']
joy,['truth']
sadness,['truth']
surprise,['truth']
trust,['truth']
anger,['truthful']
anticipation,['truthful']
disgust,['truthful']
fear,['truthful']
joy,['truthful']
sadness,['truthful']
surprise,['truthful']
trust,['truthful']
anger,['truthfulness']
anticipation,['truthfulness']
disgust,['truthfulness']
fear,['truthfulness']
joy,['truthfulness']
sadness,['truthfulness']
surprise,['truthfulness']
trust,['truthfulness']
anger,['tryout']
anticipation,['tryout']
disgust,['tryout']
fear,['tryout']
joy,['tryout']
sadness,['tryout']
surprise,['tryout']
trust,['tryout']
anger,['tub']
anticipation,['tub']
disgust,['tub']
fear,['tub']
joy,['tub']
sadness,['tub']
surprise,['tub']
trust,['tub']
anger,['tube']
anticipation,['tube']
disgust,['tube']
fear,['tube']
joy,['tube']
sadness,['tube']
surprise,['tube']
trust,['tube']
anger,['tubular']
anticipation,['tubular']
disgust,['tubular']
fear,['tubular']
joy,['tubular']
sadness,['tubular']
surprise,['tubular']
trust,['tubular']
anger,['tubule']
anticipation,['tubule']
disgust,['tubule']
fear,['tubule']
joy,['tubule']
sadness,['tubule']
surprise,['tubule']
trust,['tubule']
anger,['tuck']
anticipation,['tuck']
disgust,['tuck']
fear,['tuck']
joy,['tuck']
sadness,['tuck']
surprise,['tuck']
trust,['tuck']
anger,['tucker']
anticipation,['tucker']
disgust,['tucker']
fear,['tucker']
joy,['tucker']
sadness,['tucker']
surprise,['tucker']
trust,['tucker']
anger,['tufted']
anticipation,['tufted']
disgust,['tufted']
fear,['tufted']
joy,['tufted']
sadness,['tufted']
