Gr_Content,Gr_Sentiment
Μιλούσα με έναν φίλο και είπε κάτι που ήταν πολύ αστείο,χαρά
Όταν ήμουν νέος είδα μια ταινία τρόμου Τότε όταν πήγαινα για ύπνο η ταινία επέστρεψε πάρα πολύ το μυαλό μου και οι χαρακτήρες φοβίζουν τη φαντασία μου,φόβος
Σε μια αντιπαράθεση με έναν άνθρωπο με προκάλεσε αρκετές φορές μέχρι να αντιδράσω με θυμωμένο τρόπο. Ευτυχώς δεν υπήρξαν καταστροφικές συνέπειες,οργή
Παρακολουθούσα μια θλιβερή ταινία και με επηρέασε βαθιά,θλίψη
Όταν διάβασα ένα βιβλίο Δεν είχε καμία σχέση με το ίδιο το βιβλίο αλλά με τη δυσάρεστη μυρωδιά των σελίδων του βιβλίου,αηδία
Όταν ήξερα ότι δεν υπήρχαν επιτέλους προβλήματα στην πραγματοποίηση ενός ταξιδιού που ήθελα να φτιάξω εδώ και πολύ καιρό,χαρά
Ήταν περισσότερο η φόβος της αγωνίας που ένιωθα πριν από την τελευταία μου εξέταση,φόβος
Όταν είχα ένα επιχείρημα με τον καλύτερο φίλο μου και νόμιζα ότι είχα δίκιο και δεν ήταν,οργή
Όταν συνειδητοποίησα ότι ήταν αδύνατο για μένα να είμαι τόσο ελεύθερος όσο είχα φανταστεί και ότι δεν μπορούσα να κάνω τίποτα γι &#39;αυτό,θλίψη
"Την πρώτη φορά που είδα μια πορνογραφική ταινία, όλα αυτά στην πράξη είναι τόσο όμορφα αλλά στην οθόνη φαίνονταν ως κάτι μηχανικό παράλογο αηδιαστικό και αποθωρακισμένο",αηδία
"Όταν μια περιοδεία μελέτης επιβεβαιώθηκε, ήμουν ευτυχής όλη την ώρα μέχρι να ξεκινήσει η περιοδεία",χαρά
Περπατούσα κάτω από ένα δρόμο και ξαφνικά λίγα σκυλιά εμφανίστηκαν σε έναν φράκτη και άρχισαν να γαβγίζουν θυμωμένα Πηδούσαν και φαινόταν ότι θα έρχονταν για μένα οποτεδήποτε,φόβος
"Όταν ήξερα ότι δεν θα μου έδιναν μεταφορά από ένα πανεπιστήμιο σε άλλο, άρχισα να προσβάλω τις εκπαιδευτικές αρχές και η κυβέρνηση κατέληξα στην πόρτα",οργή
Πήγαμε για να επισκεφθούμε τη μητέρα μου στην κατοικία Είπε να κλαίει και είπε ότι ήταν έτοιμος να πεθάνει Πίστευα όλα τα παράπονά της και σκέφτηκα συνεχώς τη δυνατότητα να την χάσω,θλίψη
Ο σκύλος μου είχε τρέξει και πέθανε κοντά στο σπίτι. Πρέπει να τον πάρουμε κρύο και γυαλιστερά μάτια για να απαλλαγούμε από το πτώμα,αηδία
"Όταν έλαβα την κάρτα αναφοράς μου στο COUI, φοβόμουν να λάβω χαμηλά σημάδια αλλά ήταν πολύ υψηλότερα από τα αναμενόμενα",χαρά
Ήμουν στο σινεμά με την αδερφή μου και τον φίλο της Ένας άνδρας που καθόταν δίπλα μου άρχισε να χτυπάει το πόδι μου για λίγο έφυγε στη μέση της ταινίας,φόβος
Ο πατέρας μου άρχισε να λέει ασυνείδητα πράγματα σχετικά με τους αδελφούς μου και τη συμπεριφορά μου απέναντί του. Η προκατειλημμένη αυταρχική και γελοία άποψη του μας έκανε να θυμόμαστε,οργή
Είχα αποτύχει κάποια μαθήματα στα μαθηματικά,θλίψη
Ήμουν στο τραπέζι σε ένα γαλλικό σπίτι φίλων Με εξυπηρέτησαν ένα μεγάλο πιάτο με ψητό κουνουπίδι και σάλτσα έπρεπε να το φάω,αηδία
Όταν έπεσα τρελός ερωτευμένος με ένα όμορφο κορίτσι και επέστρεψε την αγάπη μου,χαρά
Όταν πιάστηκε από την αστυνομία και κρατήθηκε με μια ομάδα εγκληματιών που προσέθεσαν στο φόβο μου ότι ήμουν σιωπηλός φοβόμουν τους ανθρώπους κοντά μου και τις μελλοντικές συνέπειες,φόβος
Όταν ήμουν ο στόχος πολλών προσβολών και εντελώς άδικων κατηγοριών μιας μεγάλης ομάδας ανθρώπων,οργή
Όταν ο καλύτερος φίλος μου πέθανε στην ηλικία του,θλίψη
Όταν μπήκα σε ένα πορνεία και είδε δύο ναύτες με μια νεαρή πόρνη που δεν ήταν παλαιότερη από,αηδία
Όταν συναντήθηκα με έναν παλιό φίλο τον οποίο δεν είχα δει για πολύ καιρό,χαρά
Είχα ένα ατύχημα στο οποίο έβλαψα το μάτι μου φοβόμουν ότι τον τραυμάτισα άσχημα,φόβος
Όταν κατηγορήθηκα για κάτι που δεν είχα κάνει,οργή
Ένας στενός φίλος πέθανε,θλίψη
Είδα μερικές εικόνες αποκεφαλισμού σε μια ταινία τρόμου,αηδία
Έλαβα μια απροσδόκητη επιστολή από έναν φίλο που είχα συναντήσει λίγο πριν μου έστειλε ένα ποίημα και μου εύχεται καλή τύχη ένιωθα πολύ χαρούμενος επειδή είχα μεγάλη εκτίμηση γι &#39;αυτό το πρόσωπο,χαρά
Περπατούσα με έναν άλλο άνθρωπο όταν μια συμμορία μας χώρισε και με έσπρωξε σε ένα σπίτι που με χτύπησε στο στομάχι και το πρόσωπο τότε έφυγαν αφήνοντάς μου αιμορραγώντας,φόβος
Ένα συγκεκριμένο πρόσωπο άρχισε να λέει τα τρομακτικά πράγματα πολύ ήρεμα ένιωθα κακό και αηδιασμένο,οργή
Ένα συγκεκριμένο πρόσωπο το οποίο σέβομαι και εκτιμώ πολύ δεν μου δίνει καμία προσοχή Κρατάει τις εμφανίσεις αλλά δεν δείχνει σχεδόν κανένα ενδιαφέρον για μένα,θλίψη
